"REF_DATE","GEO","DGUID","Estimate","North American Industry Classification System (NAICS)","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2017-08","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","220345","A","","","0"
"2017-09","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","218969","A","","","0"
"2017-10","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","219736","A","","","0"
"2017-11","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","218695","A","","","0"
"2017-12","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","217844","A","","","0"
"2018-01","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","217193","A","","","0"
"2018-02","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","215682","A","","","0"
"2018-03","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","216074","A","","","0"
"2018-04","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","215065","A","","","0"
"2018-05","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","214464","A","","","0"
"2018-06","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","214708","A","","","0"
"2018-07","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","215071","A","","","0"
"2018-08","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","215287","A","","","0"
"2018-09","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","216449","A","","","0"
"2018-10","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","215760","A","","","0"
"2018-11","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","215673","A","","","0"
"2018-12","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","215519","A","","","0"
"2019-01","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","216180","A","","","0"
"2019-02","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","217463","A","","","0"
"2019-03","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","217300","A","","","0"
"2019-04","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","217293","A","","","0"
"2019-05","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","215213","A","","","0"
"2019-06","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","214731","A","","","0"
"2019-07","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","216465","A","","","0"
"2019-08","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","216553","A","","","0"
"2019-09","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","217118","B","","","0"
"2019-10","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","219531","B","","","0"
"2019-11","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","216115","B","","","0"
"2019-12","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","215982","B","","","0"
"2020-01","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","215531","B","","","0"
"2020-02","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","216803","B","","","0"
"2020-03","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","207382","B","","","0"
"2020-04","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","179616","B","","","0"
"2020-05","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","175581","B","","","0"
"2020-06","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","186299","B","","","0"
"2020-07","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","191196","B","","","0"
"2020-08","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","197652","B","","","0"
"2020-09","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","200801","B","","","0"
"2020-10","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","203996","B","","","0"
"2020-11","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","205958","B","","","0"
"2020-12","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","207502","B","","","0"
"2021-01","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","208087","B","","","0"
"2021-02","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","207237","B","","","0"
"2021-03","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","205151","A","","","0"
"2021-04","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","209067","A","","","0"
"2021-05","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","212610","B","","","0"
"2021-06","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","209569","B","","","0"
"2021-07","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","209475","B","","","0"
"2021-08","Newfoundland and Labrador","2021A000210","Employment for all employees","Industrial aggregate including unclassified businesses [00-91N]","Persons","249","units","0","v79310800","2.1.1","210039","B","","","0"
