"REF_DATE","GEO","DGUID","Estimate","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2023-11","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10170257","B","","","0"
"2023-12","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10229528","A","","","0"
"2024-01","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10284738","B","","","0"
"2024-02","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10450850","B","","","0"
"2024-03","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10376241","B","","","0"
"2024-04","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10444771","B","","","0"
"2024-05","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10374484","B","","","0"
"2024-06","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10445410","B","","","0"
"2024-07","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10437588","B","","","0"
"2024-08","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10455034","B","","","0"
"2024-09","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10375841","B","","","0"
"2024-10","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10416600","A","","","0"
"2024-11","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10364342","B","","","0"
"2024-12","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10413033","A","","","0"
"2025-01","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10427354","B","","","0"
"2025-02","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10372456","B","","","0"
"2025-03","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10361360","B","","","0"
"2025-04","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10441358","B","","","0"
"2025-05","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10521980","B","","","0"
"2025-06","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10433481","B","","","0"
"2025-07","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10545153","B","","","0"
"2025-08","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10422715","B","","","0"
"2025-09","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10468226","B","","","0"
"2025-10","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10654850","B","","","0"
"2025-11","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10614417","B","","","0"
"2025-12","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10577819","B","","","0"
"2026-01","Canada","2021A000011124","Employment for hourly paid employees","Persons","249","units","0","v54027311","1.2","10681998","B","","","0"
"2015-01","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5465120","A","","","0"
"2015-02","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5493718","A","","","0"
"2015-03","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5528262","A","","","0"
"2015-04","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5472324","A","","","0"
"2015-05","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5499235","A","","","0"
"2015-06","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5561689","A","","","0"
"2015-07","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5590152","A","","","0"
"2015-08","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5526763","A","","","0"
"2015-09","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5563943","A","","","0"
"2015-10","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5538526","A","","","0"
"2015-11","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5654428","A","","","0"
"2015-12","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5661748","A","","","0"
"2016-01","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5578972","A","","","0"
"2016-02","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5552999","A","","","0"
"2016-03","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5482441","A","","","0"
"2016-04","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5518759","A","","","0"
"2016-05","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5571821","A","","","0"
"2016-06","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5518370","A","","","0"
"2016-07","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5531954","A","","","0"
"2016-08","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5490643","A","","","0"
"2016-09","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5449678","A","","","0"
"2016-10","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5446011","A","","","0"
"2016-11","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5527508","A","","","0"
"2016-12","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5638284","A","","","0"
"2017-01","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5604374","A","","","0"
"2017-02","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5660798","A","","","0"
"2017-03","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5598682","A","","","0"
"2017-04","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5629233","A","","","0"
"2017-05","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5567086","A","","","0"
"2017-06","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5655267","A","","","0"
"2017-07","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5644592","A","","","0"
"2017-08","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5733289","A","","","0"
"2017-09","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5812444","A","","","0"
"2017-10","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5706504","A","","","0"
"2017-11","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5716673","A","","","0"
"2017-12","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5810194","A","","","0"
"2018-01","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5797840","A","","","0"
"2018-02","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5734593","A","","","0"
"2018-03","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5685547","A","","","0"
"2018-04","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5636069","A","","","0"
"2018-05","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5664099","A","","","0"
"2018-06","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5729589","A","","","0"
"2018-07","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5683811","A","","","0"
"2018-08","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5634785","A","","","0"
"2018-09","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5659909","A","","","0"
"2018-10","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5745268","A","","","0"
"2018-11","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5718223","A","","","0"
"2018-12","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5853062","A","","","0"
"2019-01","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5908414","A","","","0"
"2019-02","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5848917","A","","","0"
"2019-03","Canada","2021A000011124","Employment for salaried employees","Persons","249","units","0","v54027315","1.3","5930489","A","","","0"
